x,y,f
0.0,0.0,1
5.005005005005005,0.09432657275735362,1
10.01001001001001,0.18855987013342945,1
15.015015015015015,0.2826067089828543,1
20.02002002002002,0.3763740905408556,1
25.025025025025023,0.4697692923856326,1
30.03003003003003,0.562699960127463,1
35.03503503503504,0.6550741987339636,1
40.04004004004004,0.7468006634006114,1
45.04504504504504,0.8377886498785012,1
50.05005005005005,0.9279481841665288,1
55.05505505505506,1.017190111484021,1
60.06006006006006,1.1054261844306583,1
65.06506506506507,1.1925691502517193,1
70.07007007007007,1.2785328371173563,1
75.07507507507508,1.3632322393345988,1
80.08008008008008,1.4465836014060283,1
85.08508508508508,1.528504500851573,1
90.09009009009009,1.6089139297121666,1
95.09509509509509,1.687732374655112,1
100.1001001001001,1.764881895602283,1
105.10510510510511,1.8402862027999167,1
110.11011011011011,1.913870732259328,1
115.11511511511512,1.9855627194896543,1
120.12012012012012,2.055291271451199,1
125.12512512512512,2.122987436659429,1
130.13013013013014,2.188584273366536,1
135.13513513513513,2.2520169157579706,1
140.14014014014015,2.313222638096245,1
145.14514514514514,2.372140916745188,1
150.15015015015015,2.4287134900221874,1
155.15515515515514,2.482884415808003,1
160.16016016016016,2.534600126867313,1
165.16516516516518,2.583809483817598,1
170.17017017017017,2.630463825699408,1
175.17517517517518,2.6745170180948374,1
180.18018018018017,2.7159254987478096,1
185.1851851851852,2.7546483206408707,1
190.19019019019018,2.7906471924856358,1
195.1951951951952,2.823886516588373,1
200.2002002002002,2.854333424049429,1
205.2052052052052,2.881957807266893,1
210.21021021021022,2.9067323497084057,1
215.2152152152152,2.928632552923268,1
220.22022022022023,2.9476367607678795,1
225.22522522522522,2.963726180820437,1
230.23023023023023,2.976884902964458,1
235.23523523523522,2.9870999151204694,1
240.24024024024024,2.9943611161144146,1
245.24524524524526,2.9986613256653025,1
250.25025025025025,2.9999962914857927,1
255.25525525525526,2.998364693487213,1
260.2602602602603,2.993768145084735,1
265.26526526526527,2.986211191602038,1
270.27027027027026,2.9757013057767083,1
275.27527527527525,2.962248880370452,1
280.2802802802803,2.9458672178924776,1
285.2852852852853,2.9265725174456003,1
290.2902902902903,2.904383858706433,1
295.2952952952953,2.87932318305944,1
300.3003003003003,2.8514152719003816,1
305.3053053053053,2.820687722129302,1
310.3103103103103,2.7871709188633393,1
315.31531531531533,2.750898005388008,1
320.3203203203203,2.7119048503862726,1
325.3253253253253,2.6702300124659217,1
330.33033033033036,2.625914702033618,1
335.33533533533534,2.5790027405420375,1
340.34034034034033,2.5295405171587837,1
345.3453453453453,2.4775769428910928,1
350.35035035035037,2.423163402221457,1
355.35535535535536,2.3663537022983046,1
360.36036036036035,2.307204019722892,1
365.3653653653654,2.2457728450044074,1
370.3703703703704,2.1821209247189772,1
375.37537537537537,2.1163112014381142,1
380.38038038038036,2.0484087514902716,1
385.3853853853854,1.9784807206078419,1
390.3903903903904,1.9065962575337776,1
395.3953953953954,1.832826445636309,1
400.4004004004004,1.75724423262605,1
405.4054054054054,1.6799243584127006,1
410.4104104104104,1.6009432812067914,1
415.4154154154154,1.520379101905772,1
420.42042042042044,1.4383114868667346,1
425.42542542542543,1.3548215891303181,1
430.4304304304304,1.2699919681697787,1
435.4354354354354,1.1839065082490565,1
440.44044044044045,1.0966503354756938,1
445.44544544544544,1.0083097336272555,1
450.45045045045043,0.91897205882154,1
455.4554554554555,0.8287256531376945,1
460.46046046046047,0.7376597572612904,1
465.46546546546546,0.6458644222355995,1
470.47047047047045,0.5534304204114023,1
475.4754754754755,0.46044915568882894,1
480.4804804804805,0.367012573136153,1
485.48548548548547,0.2732130680599505,1
490.4904904904905,0.17914339464889992,1
495.4954954954955,0.08489657424922832,1
500.5005005005005,-0.009434196622730024,1
505.5055055055055,-0.10375563843436847,1
510.5105105105105,-0.19797448087953728,1
515.5155155155155,-0.2919975551039823,1
520.5205205205206,-0.3857318858454366,1
525.5255255255255,-0.4790847833618824,1
530.5305305305305,-0.5719639350991773,1
535.5355355355356,-0.6642774969654015,1
540.5405405405405,-0.7559341841541883,1
545.5455455455456,-0.8468433614214664,1
550.5505505505505,-0.9369151326934494,1
555.5555555555555,-1.0260604299767118,1
560.5605605605606,-1.1141911014231183,1
565.5655655655655,-1.2012199985020156,1
570.5705705705706,-1.2870610621862888,1
575.5755755755756,-1.3716294080372327,1
580.5805805805805,-1.4548414101519294,1
585.5855855855856,-1.5366147838594708,1
590.5905905905906,-1.616868667081414,1
595.5955955955956,-1.6955237002953027,1
600.6006006006006,-1.7725021050176304,1
605.6056056056057,-1.847727760701899,1
610.6106106106106,-1.9211262800189641,1
615.6156156156156,-1.9926250824172989,1
620.6206206206206,-2.0621534658863445,1
625.6256256256256,-2.129642676882864,1
630.6306306306307,-2.1950259783051442,1
635.6356356356356,-2.2582387154926735,1
640.6406406406406,-2.3192183801654873,1
645.6456456456457,-2.377904672224877,1
650.6506506506506,-2.4342395593880735,1
655.6556556556557,-2.488167334575172,1
660.6606606606607,-2.539634670989787,1
665.6656656656656,-2.588590674857113,1
